property_id,id,displayPrice,deedDate,newBuild,tenure,percentageChange
1575904|9|,16299889LR,"£540,000",2022-07-21,False,Freehold,93.0
1575904|9|,69481176LR,"£280,000",2010-04-30,False,Freehold,63.0
1575904|9|,69481131LR,"£172,000",2001-11-30,False,Freehold,
716298|30|,16299850LR,"£600,000",2022-07-21,False,Freehold,
1207597|15|,15989272LR,"£750,000",2022-07-22,False,Freehold,
1575878|MERRITT HOUSE|5,16299847LR,"£115,000",2022-07-22,False,Leasehold,2.0
1575878|MERRITT HOUSE|5,93405834LR,"£112,500",2021-10-29,False,Leasehold,32.0
1575878|MERRITT HOUSE|5,69470004LR,"£85,000",2014-06-13,False,Leasehold,-19.0
1575878|MERRITT HOUSE|5,69469941LR,"£105,000",2005-10-18,False,Leasehold,75.0
1575878|MERRITT HOUSE|5,69469887LR,"£59,995",2000-02-11,False,Leasehold,9.0
1575878|MERRITT HOUSE|5,69469872LR,"£55,000",1999-07-23,False,Leasehold,20.0
1575878|MERRITT HOUSE|5,69469848LR,"£46,000",1997-03-26,False,Leasehold,
88618|3|,19812328LR,"£402,000",2023-09-26,False,Freehold,151.0
88618|3|,30139599LR,"£160,000",2009-10-05,False,Freehold,
88308|14|,19365370LR,"£390,000",2023-09-26,False,Freehold,
88016|6|FLAT 1,19156717LR,"£188,500",2023-09-28,False,Leasehold,-10.0
88016|6|FLAT 1,30079209LR,"£210,000",2013-03-19,False,Leasehold,25.0
88016|6|FLAT 1,30079194LR,"£167,500",2006-03-10,False,Leasehold,15.0
88016|6|FLAT 1,30079155LR,"£145,995",2000-04-28,False,Leasehold,
88439|5|,19365412LR,"£880,000",2023-09-28,False,Freehold,
88506|181|,19812289LR,"£405,000",2023-09-28,False,Freehold,155.0
88506|181|,30128061LR,"£159,000",2003-08-05,False,Freehold,
"1639031|WIDMORE LODGE, 132|FLAT 4",19365349LR,"£310,000",2023-09-28,False,Leasehold,69.0
"1639031|WIDMORE LODGE, 132|FLAT 4",30097806LR,"£183,382",2003-11-04,False,Leasehold,41.0
"1639031|WIDMORE LODGE, 132|FLAT 4",30097791LR,"£129,950",2000-11-10,False,Leasehold,
1673735|256|,19812307LR,"£430,000",2023-09-29,False,Freehold,103.0
1673735|256|,30130524LR,"£212,000",2006-09-29,False,Freehold,
88458|25|,19812280LR,"£585,000",2023-09-29,False,Freehold,125.0
88458|25|,30121455LR,"£260,000",2009-07-09,False,Freehold,13.0
88458|25|,30121407LR,"£230,000",2004-04-19,False,Freehold,
1431272|PHOENIX HOUSE|FLAT 4,19812166LR,"£615,000",2023-09-29,False,Leasehold,
88477|22|,19365424LR,"£1,511,500",2023-09-29,False,Freehold,54.0
88477|22|,30124212LR,"£980,000",2014-06-13,False,Freehold,513.0
88477|22|,30124167LR,"£160,000",1995-02-22,False,Freehold,
1431325|40|,19156780LR,"£425,000",2023-09-29,False,Freehold,126.0
1431325|40|,30109044LR,"£188,000",2006-05-16,False,Freehold,2.0
1431325|40|,30109014LR,"£185,000",2004-03-12,False,Freehold,
"1431279|BROOMHILL LODGE, 67|FLAT 3",22198243LR,"£406,000",2023-09-29,False,Leasehold,
88341|40|,19365397LR,"£405,000",2023-09-29,False,Freehold,131.0
88341|40|,30108522LR,"£175,000",2003-04-25,False,Freehold,
1289483|4|,20076985LR,"£525,000",2023-10-02,False,Freehold,202.0
1289483|4|,30102750LR,"£174,000",2002-04-23,False,Freehold,
88589|109|,19365448LR,"£603,000",2023-10-04,False,Freehold,98.0
88589|109|,30135528LR,"£305,000",2009-11-04,False,Freehold,41.0
88589|109|,30135525LR,"£217,000",2009-01-09,False,Freehold,
88511|BROADWAY HOUSE|FLAT 12,19812292LR,"£205,000",2023-10-04,False,Leasehold,32.0
88511|BROADWAY HOUSE|FLAT 12,30128577LR,"£155,500",2014-12-06,False,Leasehold,41.0
88511|BROADWAY HOUSE|FLAT 12,30128568LR,"£110,000",2009-09-30,False,Leasehold,340.0
88511|BROADWAY HOUSE|FLAT 12,30128508LR,"£25,000",1995-12-04,False,Leasehold,
88637|45|,19633033LR,"£390,000",2023-10-05,False,Freehold,
88469|10D|,21879358LR,"£377,500",2023-10-06,False,Leasehold,3.0
88469|10D|,90957372LR,"£365,000",2019-09-12,False,Leasehold,
88452|43|,19812271LR,"£508,250",2023-10-06,False,Freehold,30.0
88452|43|,88367289LR,"£390,000",2016-08-18,False,Freehold,20.0
88452|43|,30120471LR,"£325,000",2014-09-12,False,Freehold,44.0
88452|43|,30120438LR,"£225,000",2006-08-04,False,Freehold,
88315|55|,19365382LR,"£323,500",2023-10-06,False,Freehold,
88610|49|,19365466LR,"£530,000",2023-10-06,False,Freehold,
1639035|33|FLAT 5,19812250LR,"£325,000",2023-10-06,False,Leasehold,-2.0
1639035|33|FLAT 5,56577947LR,"£330,000",2019-11-22,False,Leasehold,
1009049|55|,19812286LR,"£565,000",2023-10-09,False,Freehold,391.0
1009049|55|,30126786LR,"£115,000",1999-09-21,False,Freehold,
88627|22|,19365475LR,"£390,000",2023-10-09,False,Freehold,63.0
88627|22|,30141057LR,"£240,000",2008-03-31,False,Freehold,211.0
88627|22|,30140817LR,"£77,250",1995-06-09,True,Freehold,
88684|209|,19365499LR,"£440,000",2023-10-09,False,Freehold,26.0
88684|209|,92917620LR,"£350,000",2022-04-12,False,Freehold,379.0
88684|209|,30147543LR,"£73,000",1999-05-28,False,Freehold,
1050182|59|,94014645LR,"£400,000",2023-11-03,False,Freehold,
1050276|76|,20108512LR,"£324,000",2023-11-03,False,Freehold,15.0
1050276|76|,56613893LR,"£282,500",2019-10-04,False,Freehold,15.0
1050276|76|,38041842LR,"£245,000",2016-02-26,False,Freehold,56.0
1050276|76|,38041806LR,"£157,500",2011-03-25,False,Freehold,36.0
1050276|76|,38041692LR,"£115,995",2002-07-26,False,Freehold,19.0
1050276|76|,38041671LR,"£97,500",2001-05-11,False,Freehold,20.0
1050276|76|,38041650LR,"£81,500",2000-05-30,False,Freehold,
1459821|34|,19846459LR,"£418,000",2023-11-03,False,Freehold,193.0
1459821|34|,38019339LR,"£142,500",2002-01-23,False,Freehold,60.0
1459821|34|,38019315LR,"£89,000",1998-07-08,False,Freehold,
212397|12B|,19401187LR,"£182,500",2023-11-06,False,Leasehold,11.0
212397|12B|,6110011LR,"£165,000",2017-10-11,False,Leasehold,
4394910|4|,20357665LR,"£380,000",2023-11-06,False,Freehold,23.0
4394910|4|,9919303LR,"£310,000",2019-01-28,False,Freehold,42.0
4394910|4|,38056455LR,"£218,950",2013-11-28,True,Freehold,
1809370|57|,19400998LR,"£420,000",2023-11-06,False,Freehold,7.0
1809370|57|,11797072LR,"£392,500",2021-01-08,False,Freehold,87.0
1809370|57|,37994064LR,"£209,950",2003-03-14,True,Freehold,
1050236|1B|,94014678LR,"£250,000",2023-11-07,False,Leasehold,8.0
1050236|1B|,88686933LR,"£232,000",2016-09-26,False,Leasehold,60.0
1050236|1B|,38031021LR,"£145,000",2011-10-13,False,Leasehold,7.0
1050236|1B|,38030997LR,"£135,000",2006-12-06,False,Leasehold,
"4338032|BRIMSTONE COURT, 17|2",20357614LR,"£275,000",2023-11-08,False,Leasehold,43.0
"4338032|BRIMSTONE COURT, 17|2",87866211LR,"£191,995",2016-02-26,True,Leasehold,
212200|22|,20108461LR,"£527,500",2023-11-09,False,Freehold,11.0
212200|22|,14589808LR,"£475,000",2021-09-21,False,Freehold,171.0
212200|22|,38023893LR,"£175,000",2002-06-27,False,Freehold,
212096|99|,20592784LR,"£700,000",2023-11-09,False,Freehold,14.0
212096|99|,91371903LR,"£615,000",2020-07-10,False,Freehold,
3984859|LONGREACH|5,94014723LR,"£191,000",2023-11-09,False,Leasehold,6.0
3984859|LONGREACH|5,10172116LR,"£180,000",2018-11-13,False,Leasehold,32.0
3984859|LONGREACH|5,38045715LR,"£136,000",2014-09-29,False,Leasehold,43.0
3984859|LONGREACH|5,38045694LR,"£95,000",2012-05-25,True,Leasehold,
4476143|153|,21921337LR,"£435,000",2023-11-10,False,Freehold,78.0
4476143|153|,38034384LR,"£245,000",2014-03-28,True,Freehold,
212469|319|,19401238LR,"£100,000",2023-11-10,False,Leasehold,0.0
212469|319|,38054808LR,"£100,000",2016-02-29,False,Leasehold,39.0
212469|319|,38054679LR,"£72,000",2003-05-13,False,Leasehold,162.0
212469|319|,38054574LR,"£27,500",1998-11-06,False,Leasehold,
4714424|117|,19401280LR,"£307,000",2023-11-10,False,Leasehold,6.0
4714424|117|,56614025LR,"£289,000",2019-06-24,True,Leasehold,
212003|98|,19846426LR,"£270,000",2023-11-10,False,Freehold,-7.0
212003|98|,15831175LR,"£290,000",2022-07-27,False,Freehold,88.0
212003|98|,38001885LR,"£154,000",2005-09-09,False,Freehold,88.0
212003|98|,38001831LR,"£82,000",2000-06-09,False,Freehold,
1050274|153|,20108509LR,"£355,000",2023-11-10,False,Freehold,992.0
1050274|153|,38040948LR,"£32,500",1998-04-09,False,Leasehold,
211940|29|,20108362LR,"£285,000",2023-11-13,False,Freehold,166.0
211940|29|,37993584LR,"£107,000",2002-03-08,False,Freehold,21.0
211940|29|,37993566LR,"£88,500",2000-06-09,False,Freehold,97.0
211940|29|,37993533LR,"£45,000",1995-04-28,False,Freehold,
1050216|37|,20108470LR,"£360,000",2023-11-14,False,Freehold,11.0
1050216|37|,11797180LR,"£325,000",2021-01-29,False,Freehold,11.0
1050216|37|,4233235LR,"£293,000",2016-06-10,False,Freehold,50.0
1050216|37|,38026065LR,"£195,000",2006-09-15,False,Freehold,
1459783|10|,94014615LR,"£300,000",2023-11-14,False,Freehold,
212293|97|,20108494LR,"£423,000",2023-11-15,False,Freehold,112.0
212293|97|,38035599LR,"£200,000",2010-02-26,False,Freehold,
4914158|HIGHWATER HOUSE|13,94264848LR,"£373,500",2023-11-15,True,Leasehold,
1050219|79|,20357584LR,"£475,000",2023-11-15,False,Freehold,239.0
1050219|79|,38026698LR,"£139,995",2000-03-31,False,Freehold,
212341|48|,19401139LR,"£500,000",2023-11-15,False,Freehold,49.0
212341|48|,38038815LR,"£335,000",2016-02-11,False,Freehold,
212176|16|,20108446LR,"£410,000",2023-11-15,False,Freehold,
4230169|27|,20108584LR,"£315,000",2023-11-16,False,Leasehold,12.0
4230169|27|,90587517LR,"£282,000",2019-10-25,True,Leasehold,
1317435|252 - 254|,18253975LR,"£700,000",2022-12-16,False,Freehold,
4612412|47|,17329474LR,"£275,000",2022-12-16,False,Freehold,
1317435|258|,17329708LR,"£525,000",2022-12-16,False,Freehold,31.0
1317435|258|,7700974LR,"£400,000",2018-09-12,False,Freehold,14.0
1317435|258|,36098085LR,"£350,000",2014-04-15,False,Freehold,40.0
1317435|258|,36098082LR,"£250,000",2013-02-15,False,Freehold,355.0
1317435|258|,36098019LR,"£55,000",1996-08-01,False,Freehold,
188558|29B|,18253924LR,"£275,000",2022-12-16,False,Freehold,
188233|1|,19837714LR,"£448,000",2022-12-19,True,Freehold,
188198|22|,17663236LR,"£307,000",2022-12-19,False,Freehold,
188604|THE OLD BAKEHOUSE|,17663416LR,"£435,000",2022-12-19,False,Freehold,30.0
188604|THE OLD BAKEHOUSE|,5029843LR,"£335,000",2017-05-26,False,Freehold,
1041988|61|,17329639LR,"£359,500",2022-12-20,False,Freehold,25.0
1041988|61|,4481893LR,"£287,500",2016-11-08,False,Freehold,
188233|3|,19837717LR,"£385,000",2022-12-20,True,Freehold,
3660638|10|,18484819LR,"£345,000",2022-12-20,False,Freehold,63.0
3660638|10|,36089142LR,"£212,000",2004-06-04,True,Freehold,
188235|32|,20810479LR,"£392,000",2022-12-22,True,Freehold,
4866573|11|,20585611LR,"£222,500",2022-12-22,True,Leasehold,
188235|36|,19837732LR,"£543,000",2022-12-22,True,Freehold,
188235|34|,20099911LR,"£437,600",2022-12-22,True,Freehold,
188386|46|,17329606LR,"£320,000",2022-12-22,False,Freehold,99.0
188386|46|,36079284LR,"£161,000",2004-01-30,False,Freehold,34.0
188386|46|,36079266LR,"£120,000",2002-09-03,False,Freehold,30.0
188386|46|,36079260LR,"£92,000",2001-02-28,False,Freehold,34.0
188386|46|,36079224LR,"£68,500",1998-05-08,False,Freehold,
4866573|27|,20349163LR,"£224,995",2022-12-23,True,Leasehold,
4866573|19|,20810512LR,"£225,995",2022-12-23,True,Leasehold,
4866573|13|,20099932LR,"£225,000",2022-12-23,True,Leasehold,
188233|4|,19837720LR,"£505,995",2022-12-23,True,Freehold,
4866573|17|,20349175LR,"£231,500",2022-12-23,True,Leasehold,
4866573|23|,20349172LR,"£227,750",2022-12-23,True,Leasehold,
4866573|21|,20349160LR,"£223,500",2022-12-23,True,Leasehold,
1317384|3|,20349121LR,"£437,500",2022-12-23,True,Freehold,
4866573|25|,20349169LR,"£226,995",2022-12-23,True,Leasehold,
4866573|15|,20349166LR,"£225,995",2022-12-23,True,Leasehold,
4902611|QUAY COURT 2|FLAT 11,94078923LR,"£320,000",2023-02-28,True,Leasehold,
522851|37|,18061558LR,"£345,000",2023-03-02,False,Freehold,
"1828481|LEECH COURT, 277|FLAT 13",18324529LR,"£235,000",2023-03-03,False,Leasehold,19.0
"1828481|LEECH COURT, 277|FLAT 13",6445654LR,"£198,000",2018-01-26,False,Leasehold,41.0
"1828481|LEECH COURT, 277|FLAT 13",55577292LR,"£140,000",2005-11-17,False,Leasehold,
1145884|101|,18324550LR,"£275,000",2023-03-06,False,Freehold,9.0
1145884|101|,91035324LR,"£252,500",2020-06-19,False,Freehold,74.0
1145884|101|,55587720LR,"£145,000",2013-06-14,False,Freehold,154.0
1145884|101|,55587558LR,"£56,995",2000-01-28,False,Freehold,124.0
1145884|101|,55587507LR,"£25,500",1995-07-11,False,Freehold,-38.0
1145884|101|,55587501LR,"£41,000",1995-01-19,False,Freehold,
522661|67|,18061456LR,"£212,000",2023-03-08,False,Freehold,
522754|55|,18061486LR,"£173,050",2023-03-08,False,Leasehold,57.0
522754|55|,55601139LR,"£110,000",2004-09-13,False,Leasehold,41.0
522754|55|,55601136LR,"£78,000",2003-11-21,False,Leasehold,194.0
522754|55|,55601124LR,"£26,500",1998-11-20,False,Leasehold,
522723|231|,93621288LR,"£530,000",2023-03-10,False,Freehold,420.0
522723|231|,55598487LR,"£102,000",1999-08-27,False,Freehold,
1692244|MAYFLOWER HOUSE|FLAT 8,21439825LR,"£266,000",2023-03-10,False,Leasehold,74.0
1692244|MAYFLOWER HOUSE|FLAT 8,55576572LR,"£153,000",2009-10-30,False,Leasehold,17.0
1692244|MAYFLOWER HOUSE|FLAT 8,55576500LR,"£130,500",2002-04-26,False,Leasehold,24.0
1692244|MAYFLOWER HOUSE|FLAT 8,55576446LR,"£104,950",1998-08-20,True,Leasehold,
1745307|9|,18061567LR,"£310,000",2023-03-10,False,Freehold,
522680|176|,18061462LR,"£326,000",2023-03-14,False,Freehold,
522840|161|,18810943LR,"£250,000",2023-03-15,False,Freehold,
522706|4|,19034197LR,"£319,000",2023-03-15,False,Freehold,88.0
522706|4|,55596297LR,"£170,000",2007-09-07,False,Freehold,
1145888|36|,93621267LR,"£218,000",2023-03-17,False,Freehold,142.0
1145888|36|,55588860LR,"£90,000",2003-09-22,False,Freehold,
1145841|15|,18810853LR,"£320,000",2023-03-17,False,Freehold,
4378113|ROYAL OAK HOUSE|FLAT 22,18061378LR,"£210,000",2023-03-17,False,Leasehold,11.0
4378113|ROYAL OAK HOUSE|FLAT 22,11421577LR,"£190,000",2020-03-19,False,Leasehold,280.0
4378113|ROYAL OAK HOUSE|FLAT 22,55577109LR,"£50,000",2013-09-20,True,Leasehold,
1745298|160|,18324532LR,"£250,000",2023-03-17,False,Leasehold,58.0
1745298|160|,55578735LR,"£158,000",2014-10-03,False,Leasehold,18.0
1745298|160|,55578705LR,"£134,000",2010-02-05,False,Leasehold,26.0
1745298|160|,55578591LR,"£105,995",2002-05-02,True,Leasehold,
1531279|49|,18324595LR,"£210,000",2023-03-20,False,Leasehold,121.0
1531279|49|,55606056LR,"£95,000",2006-05-22,False,Leasehold,27.0
1531279|49|,55606035LR,"£74,995",2002-08-30,False,Leasehold,114.0
1531279|49|,55606023LR,"£35,000",2000-01-21,False,Leasehold,
"4902611|QUAY COURT, 2|FLAT 26",94078929LR,"£315,000",2023-03-20,True,Leasehold,
522544|12|,93852843LR,"£288,000",2023-03-21,False,Leasehold,
522814|24|,93621309LR,"£370,000",2023-03-22,False,Freehold,671.0
522814|24|,55607202LR,"£48,000",1997-12-17,False,Freehold,
522681|200|,18324568LR,"£310,000",2023-03-23,False,Freehold,248.0
522681|200|,55594320LR,"£89,000",2001-06-11,False,Freehold,35.0
522681|200|,55594308LR,"£66,000",1998-10-30,False,Freehold,
1145953|32|,18810928LR,"£255,000",2023-03-23,False,Freehold,
1692247|3|,18324538LR,"£361,000",2023-03-24,False,Freehold,
"4902611|QUAY COURT, 2|FLAT 8",94078932LR,"£315,000",2023-03-24,True,Leasehold,
522680|186|,18324565LR,"£320,000",2023-03-24,False,Freehold,
806689|37|,17546137LR,"£182,500",2022-11-30,False,Leasehold,
806979|54|,17546236LR,"£290,000",2022-11-30,False,Freehold,47.0
806979|54|,76392717LR,"£197,000",2015-09-04,False,Freehold,
1659328|22|,16893814LR,"£645,000",2022-12-01,False,Freehold,11.0
1659328|22|,90230043LR,"£582,500",2017-09-22,False,Freehold,62.0
1659328|22|,76374669LR,"£360,000",2012-06-07,False,Freehold,67.0
1659328|22|,76374636LR,"£215,000",1999-08-16,True,Freehold,
806847|17|,17546188LR,"£204,000",2022-12-01,False,Leasehold,61.0
806847|17|,76380759LR,"£127,000",2010-12-20,False,Leasehold,
806902|110|,93698358LR,"£225,000",2022-12-01,False,Freehold,43.0
806902|110|,76383783LR,"£157,000",2010-09-10,False,Freehold,
806689|THREE CUPPES HOUSE|FLAT 3,17546140LR,"£175,000",2022-12-02,False,Leasehold,
4725312|7|,17546218LR,"£315,000",2022-12-07,False,Leasehold,-12.0
4725312|7|,11941711LR,"£360,000",2020-08-25,True,Leasehold,
806786|96|,17546164LR,"£335,000",2022-12-07,False,Freehold,49.0
806786|96|,76377945LR,"£225,000",2015-08-04,False,Freehold,73.0
806786|96|,76377906LR,"£130,000",2001-08-02,False,Freehold,110.0
806786|96|,76377888LR,"£61,900",1995-03-20,False,Freehold,
1235861|10|,94151616LR,"£770,000",2022-12-08,True,Leasehold,
806932|21|,17859364LR,"£160,000",2022-12-09,False,Leasehold,50.0
806932|21|,13035409LR,"£107,000",2021-03-19,False,Leasehold,
807028|58|,93698406LR,"£500,000",2022-12-09,False,Freehold,69.0
807028|58|,76396317LR,"£295,000",2005-10-20,False,Freehold,113.0
807028|58|,76396308LR,"£138,420",1998-05-08,False,Freehold,
1235867|5|,17546191LR,"£485,000",2022-12-09,False,Freehold,62.0
1235867|5|,76382010LR,"£300,000",2007-10-09,False,Freehold,
1596606|44|,18887830LR,"£320,000",2022-12-09,False,Freehold,19.0
1596606|44|,76380114LR,"£270,000",2008-05-28,False,Freehold,21.0
1596606|44|,76380087LR,"£223,000",2003-12-11,False,Freehold,49.0
1596606|44|,76380066LR,"£150,000",2000-03-17,False,Freehold,57.0
1596606|44|,76380057LR,"£95,750",1999-10-15,False,Freehold,
806704|55|,17546152LR,"£250,559",2022-12-09,False,Freehold,
1235802|11|,17546149LR,"£263,000",2022-12-12,False,Freehold,41.0
1235802|11|,76372809LR,"£187,000",2006-04-28,False,Freehold,167.0
1235802|11|,76372770LR,"£70,000",1995-11-15,False,Freehold,
1718881|126|,17546230LR,"£240,000",2022-12-12,False,Freehold,
806960|8|,17859394LR,"£308,000",2022-12-13,False,Freehold,152.0
806960|8|,76391487LR,"£122,000",2000-10-20,False,Freehold,
806719|9|,17859286LR,"£410,000",2022-12-15,False,Freehold,
806780|75|,93698343LR,"£471,892",2022-12-15,False,Freehold,28.0
806780|75|,14108305LR,"£370,000",2021-06-25,False,Freehold,54.0
806780|75|,4667710LR,"£240,000",2016-11-11,False,Freehold,
807053|36|,93925149LR,"£215,000",2022-12-15,False,Leasehold,-25.0
807053|36|,55980884LR,"£285,000",2018-05-18,False,Leasehold,6.0
807053|36|,76398693LR,"£269,950",2015-05-13,False,Leasehold,
806907|61|FLAT 3,17859352LR,"£138,000",2022-12-16,False,Leasehold,13.0
806907|61|FLAT 3,76384491LR,"£122,000",2006-08-31,False,Leasehold,68.0
806907|61|FLAT 3,76384425LR,"£72,500",2002-04-12,False,Leasehold,29.0
806907|61|FLAT 3,76384407LR,"£56,000",2000-08-18,False,Leasehold,40.0
806907|61|FLAT 3,76384359LR,"£40,000",1997-09-30,False,Leasehold,8.0
806907|61|FLAT 3,76384341LR,"£37,000",1996-07-19,False,Leasehold,
806906|65|,17546200LR,"£315,000",2022-12-16,False,Freehold,
1235805|32|,20720611LR,"£237,500",2022-12-20,False,Freehold,
1659328|28|,20260003LR,"£650,000",2022-12-20,False,Freehold,233.0
1659328|28|,76374618LR,"£194,995",1999-03-26,True,Freehold,
806736|59|,17859292LR,"£500,000",2022-12-20,False,Freehold,
3951848|14|,19562848LR,"£224,000",2023-07-21,False,Freehold,22.0
3951848|14|,4661341LR,"£183,000",2016-10-28,False,Freehold,23.0
3951848|14|,74978727LR,"£149,000",2006-03-31,True,Freehold,
789139|4|,18883153LR,"£220,000",2023-07-21,False,Freehold,90.0
789139|4|,74958585LR,"£116,000",2005-11-04,False,Freehold,164.0
789139|4|,74958447LR,"£44,000",1996-02-02,False,Freehold,
1592427|74|,20981188LR,"£285,000",2023-07-25,False,Freehold,58.0
1592427|74|,74959230LR,"£179,950",2007-06-29,False,Freehold,
4396018|26|,21519718LR,"£407,995",2023-07-26,True,Freehold,
1230777|17|,18883183LR,"£326,000",2023-07-26,False,Freehold,66.0
1230777|17|,74969868LR,"£196,500",2015-07-17,False,Freehold,51.0
1230777|17|,74969796LR,"£130,000",2002-06-18,False,Freehold,106.0
1230777|17|,74969757LR,"£63,000",1995-09-08,False,Freehold,
789124|36|,22630207LR,"£250,000",2023-07-28,False,Leasehold,
789273|23|,19096537LR,"£319,000",2023-07-28,False,Freehold,210.0
789273|23|,74976459LR,"£103,000",1997-07-24,False,Freehold,
4229090|27|,18883255LR,"£330,000",2023-07-28,False,Freehold,20.0
4229090|27|,11169979LR,"£275,000",2019-11-08,False,Freehold,17.0
4229090|27|,74997546LR,"£235,000",2014-12-12,True,Freehold,
1230787|106|,19299175LR,"£240,000",2023-07-28,False,Freehold,
789378|30|,19096567LR,"£186,000",2023-08-02,False,Freehold,377.0
789378|30|,74993187LR,"£39,000",1996-12-12,False,Freehold,
789301|2|,18883237LR,"£830,000",2023-08-03,False,Freehold,52.0
789301|2|,74981598LR,"£546,000",2014-11-12,False,Freehold,19.0
789301|2|,74981586LR,"£460,000",2004-05-05,False,Freehold,557.0
789301|2|,74981571LR,"£70,000",1997-04-09,True,Freehold,
3951845|KIMMERIDGE COURT|19,18883210LR,"£169,000",2023-08-04,False,Leasehold,-1.0
3951845|KIMMERIDGE COURT|19,74976216LR,"£169,995",2006-07-07,True,Leasehold,
789123|44|,19299121LR,"£285,000",2023-08-04,False,Freehold,
1703510|187|,18883243LR,"£230,000",2023-08-04,False,Freehold,48.0
1703510|187|,88286589LR,"£155,250",2016-07-21,False,Freehold,41.0
1703510|187|,74984103LR,"£110,000",2010-04-06,False,Freehold,
789320|4|,22113391LR,"£238,000",2023-08-04,False,Freehold,
789167|26|,19096513LR,"£210,000",2023-08-07,False,Freehold,347.0
789167|26|,74961327LR,"£47,000",1996-11-15,False,Freehold,
789275|37|,19299187LR,"£400,000",2023-08-09,False,Freehold,23.0
789275|37|,5768923LR,"£325,000",2017-07-07,False,Freehold,159.0
789275|37|,74976639LR,"£125,500",2000-06-30,False,Freehold,
789281|9|,21256867LR,"£520,000",2023-08-09,False,Freehold,
789163|116|,19299136LR,"£260,000",2023-08-10,False,Freehold,136.0
789163|116|,74960982LR,"£110,000",2001-11-23,False,Freehold,
4393435|16|,21519730LR,"£395,000",2023-08-11,True,Freehold,
3976949|102|,18883231LR,"£310,000",2023-08-11,False,Freehold,35.0
3976949|102|,74980368LR,"£230,000",2016-03-16,False,Freehold,-8.0
3976949|102|,74980251LR,"£249,995",2007-06-28,True,Freehold,
4118910|10|,94147272LR,"£65,000",2023-08-14,True,Leasehold,
4763985|19|,20716552LR,"£359,000",2023-08-14,True,Freehold,
789160|43|,19753321LR,"£325,000",2023-08-15,False,Freehold,20.0
789160|43|,13030123LR,"£271,500",2021-04-09,False,Freehold,70.0
789160|43|,74960589LR,"£160,000",2011-12-02,False,Freehold,-2.0
789160|43|,74960541LR,"£163,500",2007-03-30,False,Freehold,5.0
789160|43|,74960514LR,"£156,000",2002-12-13,False,Freehold,
1230748|11|,19562767LR,"£235,000",2023-08-18,False,Leasehold,93.0
1230748|11|,74957619LR,"£121,500",2004-09-03,False,Leasehold,-3.0
1230748|11|,74957604LR,"£125,000",2003-02-05,False,Leasehold,
1293564|2|,19533013LR,"£355,555",2023-09-15,False,Leasehold,6.0
1293564|2|,4349446LR,"£336,750",2016-05-31,False,Leasehold,63.0
1293564|2|,67799811LR,"£206,000",2014-09-25,False,Leasehold,18.0
1293564|2|,67799799LR,"£175,000",2009-09-18,False,Leasehold,159.0
1293564|2|,67799769LR,"£67,500",1997-04-10,False,Leasehold,
694258|6A|,21226255LR,"£161,500",2023-09-15,False,Leasehold,
694651|LIMA COURT|66,19277872LR,"£245,000",2023-09-15,False,Leasehold,36.0
694651|LIMA COURT|66,67820034LR,"£180,000",2015-09-04,False,Leasehold,
1377281|3|,19533148LR,"£380,000",2023-09-15,False,Freehold,1.0
1377281|3|,15668284LR,"£375,000",2022-01-14,False,Freehold,112.0
1377281|3|,67839126LR,"£177,000",2003-07-25,False,Freehold,162.0
1377281|3|,67839027LR,"£67,500",1997-10-17,False,Freehold,
1201420|21|,20228533LR,"£520,000",2023-09-15,False,Freehold,110.0
1201420|21|,67838022LR,"£248,000",2011-09-30,False,Freehold,31.0
1201420|21|,67837941LR,"£190,000",2003-09-19,False,Freehold,
694659|PETWORTH COURT|43,19533091LR,"£216,000",2023-09-15,False,Leasehold,23.0
694659|PETWORTH COURT|43,67821534LR,"£176,000",2014-06-23,False,Leasehold,31.0
694659|PETWORTH COURT|43,67821399LR,"£134,000",2002-11-29,False,Leasehold,
4351579|7|,20471866LR,"£540,000",2023-09-15,True,Freehold,
1201403|38|,19533139LR,"£357,000",2023-09-15,False,Freehold,14.0
1201403|38|,67834761LR,"£314,000",2015-09-30,False,Freehold,
694627|16|,19533067LR,"£413,700",2023-09-15,False,Freehold,50.0
694627|16|,67816548LR,"£275,000",2014-08-18,False,Freehold,22.0
694627|16|,67816527LR,"£225,000",2007-05-18,False,Freehold,
694627|38|,19533064LR,"£355,000",2023-09-15,False,Freehold,
1656263|46|FLAT 4,22598311LR,"£320,000",2023-09-19,False,Leasehold,
3685901|LUSCINIA VIEW|116,19533145LR,"£550,000",2023-09-20,False,Leasehold,47.0
3685901|LUSCINIA VIEW|116,67836828LR,"£375,000",2008-01-31,False,Leasehold,19.0
3685901|LUSCINIA VIEW|116,67836795LR,"£314,995",2006-03-30,True,Leasehold,
1570720|8|,19277884LR,"£230,000",2023-09-20,False,Leasehold,0.0
1570720|8|,7847077LR,"£230,000",2018-08-31,False,Leasehold,
"1201196|GARRARD HOUSE, 30|FLAT 9",22598026LR,"£215,000",2023-09-20,False,Leasehold,-31.0
"1201196|GARRARD HOUSE, 30|FLAT 9",4629124LR,"£310,000",2016-06-20,True,Leasehold,
694543|16|,19533043LR,"£450,000",2023-09-21,False,Freehold,34.0
694543|16|,67806765LR,"£335,000",2015-01-09,False,Freehold,60.0
694543|16|,67806723LR,"£210,000",2003-02-28,False,Freehold,
1656254|7|,19533034LR,"£575,000",2023-09-21,False,Freehold,
